tweet_id,source,text,expanded_urls,rating_numerator,rating_denominator,name,dog_type,date,time,retweet_count,favorite_count,jpg_url,prediction,confidence,breed_predicted
833124694597443584,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Gidget. She's a spy pupper. Stealthy as h*ck. Must've slipped pup and got caught. 12/10 would forgive then pet https://t.co/zD97KYFaFa,"https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1,https://twitter.com/dog_rates/status/833124694597443584/photo/1",12.0,12.0,Gidget,,2017-02-19,01:23:00,4603.0,19492.0,https://pbs.twimg.com/media/C4_ad1IUoAEspsk.jpg,Cardigan,71.05%,True
832998151111966721,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Rhino. He arrived at a shelter with an elaborate doggo manual for his new family, written by someone who will always love him. 13/10 https://t.co/QX1h0oqMz0","https://twitter.com/dog_rates/status/832998151111966721/photo/1,https://twitter.com/dog_rates/status/832998151111966721/photo/1",13.0,13.0,Rhino,doggo ,2017-02-18,17:00:10,2084.0,12757.0,https://pbs.twimg.com/media/C49nZavUYAEJjGw.jpg,Boxer,53.90%,True
832757312314028032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willow. She's the official strawberry taste tester. Palate delicate af. Currently noting the subtle piquancy of this one. 13/10 https://t.co/On7muWnWSQ,"https://twitter.com/dog_rates/status/832757312314028032/photo/1,https://twitter.com/dog_rates/status/832757312314028032/photo/1",13.0,13.0,Willow,,2017-02-18,01:03:09,3433.0,16261.0,https://pbs.twimg.com/media/C46MWnFVYAUg1RK.jpg,Cardigan,16.09%,True
832636094638288896,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Orion. He just got back from the dentist. Cavity free af. 12/10 would give extra pats https://t.co/Y4DZx2UWsr,https://twitter.com/dog_rates/status/832636094638288896/photo/1,12.0,12.0,Orion,,2017-02-17,17:01:29,2642.0,15303.0,https://pbs.twimg.com/media/C44eG7oUMAAA4Ss.jpg,Eskimo Dog,52.50%,True
832397543355072512,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Eevee. She wants to see how you're doing. Just checkin pup on you. She hopes you're doing okay. 12/10 extremely good girl https://t.co/nqAJGCHKEt,"https://twitter.com/dog_rates/status/832397543355072512/photo/1,https://twitter.com/dog_rates/status/832397543355072512/photo/1",12.0,12.0,Eevee,,2017-02-17,01:13:34,2102.0,11539.0,https://pbs.twimg.com/media/C41FIiAW8AA7lMr.jpg,Pekinese,98.89%,True
832369877331693569,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He fell asleep on a heating vent. Would puppreciate your assistance. 11/10 someone help Charlie https://t.co/Dhdx5HnQ4d,https://twitter.com/dog_rates/status/832369877331693569/photo/1,11.0,11.0,Charlie,,2017-02-16,23:23:38,3029.0,16545.0,https://pbs.twimg.com/media/C40r_GDWAAA5vNJ.jpg,Kelpie,50.47%,True
832273440279240704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Smiley. He's a blind therapy doggo having a h*ckin blast high steppin around in the snow. 14/10 would follow anywhere https://t.co/SHAb1wHjMz,https://twitter.com/dog_rates/status/832273440279240704/video/1,14.0,14.0,Smiley,doggo ,2017-02-16,17:00:25,2225.0,10939.0,https://pbs.twimg.com/ext_tw_video_thumb/832273373149413377/pu/img/qOqxM0b48fEarmq6.jpg,Pembroke,13.41%,True
832032802820481025,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Miguel. He was the only remaining doggo at the adoption center after the weekend. Let's change that. 12/10

https://t.co/P0bO8mCQwN https://t.co/SU4K34NT4M","https://www.petfinder.com/petdetail/34918210,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1,https://twitter.com/dog_rates/status/832032802820481025/photo/1",12.0,12.0,Miguel,doggo ,2017-02-16,01:04:13,4429.0,17208.0,https://pbs.twimg.com/media/C4v5a4UWcAIRygc.jpg,Whippet,60.17%,True
831939777352105988,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Emanuel. He's a h*ckin rare doggo. Dwells in a semi-urban environment. Round features make him extra collectible. 12/10 would so pet https://t.co/k9bzgyVdUT,https://twitter.com/dog_rates/status/831939777352105988/photo/1,12.0,12.0,Emanuel,,2017-02-15,18:54:34,5838.0,23114.0,https://pbs.twimg.com/media/C4uk0EWWQAAaZm1.jpg,Pomeranian,15.39%,True
831911600680497154,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Kuyu. He was trapped in a well for 10 days. Rescued yesterday using a device designed by a local robotics team. 14/10 for all involved https://t.co/l38R6IZNNg,"https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1,https://twitter.com/dog_rates/status/831911600680497154/photo/1",14.0,14.0,Kuyu,,2017-02-15,17:02:36,6178.0,26537.0,https://pbs.twimg.com/media/C4uLLGuUoAAkIHm.jpg,Bloodhound,77.76%,True
831670449226514432,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Daisy. She has a heart on her butt. 13/10 topical af https://t.co/u6p4LxzHKg,https://twitter.com/dog_rates/status/831670449226514432/photo/1,13.0,13.0,Daisy,,2017-02-15,01:04:21,1733.0,10044.0,https://pbs.twimg.com/media/C4qv3JUW8AADirb.jpg,Pembroke,62.48%,True
831650051525054464,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I usually only share these on Friday's, but this is Blue. He's a very smoochable pooch who needs your help. 13/10

https://t.co/piiX0ke8Z6 https://t.co/1UHrKcaCiO","http://www.gofundme.com/bluethewhitehusky,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1,https://twitter.com/dog_rates/status/831650051525054464/photo/1",13.0,13.0,None,,2017-02-14,23:43:18,1836.0,6865.0,https://pbs.twimg.com/media/C4qdThOWAAI3WX3.jpg,Eskimo Dog,53.04%,True
831552930092285952,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dutch. He dressed up as his favorite emoji for Valentine's Day. I've got heart eyes for his heart eyes. 13/10 https://t.co/BCbmFYLrse,https://twitter.com/dog_rates/status/831552930092285952/photo/1,13.0,13.0,Dutch,,2017-02-14,17:17:22,2219.0,8668.0,https://pbs.twimg.com/media/C4pE-I0WQAABveu.jpg,Chihuahua,25.74%,True
831322785565769729,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pete. He has no eyes. Needs a guide doggo. Also appears to be considerably fluffy af. 12/10 would hug softly https://t.co/Xc0gyovCtK,https://twitter.com/dog_rates/status/831322785565769729/photo/1,12.0,12.0,Pete,,2017-02-14,02:02:51,1486.0,8972.0,https://pbs.twimg.com/media/C4lzqQ4UEAApzU0.jpg,Old English Sheepdog,99.97%,True
831315979191906304,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",I couldn't make it to the #WKCDogShow BUT I have people there on the ground relaying me the finest pupper pics possible. 13/10 for all https://t.co/jd6lYhfdH4,"https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1,https://twitter.com/dog_rates/status/831315979191906304/photo/1",13.0,13.0,None, pupper ,2017-02-14,01:35:49,1064.0,6309.0,https://pbs.twimg.com/media/C4lst0bXAAE6MP8.jpg,Briard,98.28%,True
831309418084069378,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter and his son Montoya.  Scooter is a wonderful father. He takes very good care of Montoya. Both 12/10 would pet at same time https://t.co/ghqMfxxa4V,https://twitter.com/dog_rates/status/831309418084069378/photo/1,12.0,12.0,Scooter,,2017-02-14,01:09:44,2344.0,11380.0,https://pbs.twimg.com/media/C4lngK5VUAEVrNO.jpg,Doberman,36.94%,True
831262627380748289,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He's feeling h*ckin festive and his owners don't have the heart to tell him Christmas is over. 12/10 https://t.co/zqR5XKMpuY,https://twitter.com/dog_rates/status/831262627380748289/photo/1,12.0,12.0,Tucker,,2017-02-13,22:03:49,1954.0,11467.0,https://pbs.twimg.com/media/C4k88lGVMAEKNzb.jpg,Cocker Spaniel,26.33%,True
830956169170665475,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Reggie. He hates puns. 12/10 lighten pup Reggie https://t.co/X4vNEzAod5,https://twitter.com/dog_rates/status/830956169170665475/video/1,12.0,12.0,Reggie,,2017-02-13,01:46:03,1420.0,7704.0,https://pbs.twimg.com/ext_tw_video_thumb/830956118893543424/pu/img/t2G0raF7pDPRMAH5.jpg,Kuvasz,45.15%,True
830583320585068544,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lilly. She just parallel barked. Kindly requests a reward now. 13/10 would pet so well https://t.co/SATN4If5H5,"https://twitter.com/dog_rates/status/830583320585068544/photo/1,https://twitter.com/dog_rates/status/830583320585068544/photo/1",13.0,13.0,Lilly,,2017-02-12,01:04:29,15888.0,64254.0,https://pbs.twimg.com/media/C4bTH6nWMAAX_bJ.jpg,Labrador Retriever,90.87%,True
830097400375152640,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Samson. He's absolute fluffy perfection. Easily 13/10, but he needs your help. Click the link to find out more

https://t.co/z82hCtwhpn https://t.co/KoWrMkbMbW","https://www.gofundme.com/sick-baby-samson,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1,https://twitter.com/dog_rates/status/830097400375152640/photo/1",13.0,13.0,Samson,,2017-02-10,16:53:37,2792.0,9403.0,https://pbs.twimg.com/media/C4UZLZLWYAA0dcs.jpg,Toy Poodle,44.27%,True
829861396166877184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mia. She already knows she's a good dog. You don't have to tell her. 12/10 would probably tell her anyway https://t.co/xeudgDXmTU,https://twitter.com/dog_rates/status/829861396166877184/photo/1,12.0,12.0,Mia,,2017-02-10,01:15:49,1849.0,11828.0,https://pbs.twimg.com/media/C4RCiIHWYAAwgJM.jpg,Border Terrier,39.45%,True
829501995190984704,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He was a skater pup. She said see ya later pup. He wasn't good enough for her. 12/10 you're good enough for me Leo https://t.co/Xw9JbJHTul,"https://twitter.com/dog_rates/status/829501995190984704/photo/1,https://twitter.com/dog_rates/status/829501995190984704/photo/1",12.0,12.0,Leo,,2017-02-09,01:27:41,10092.0,30647.0,https://pbs.twimg.com/media/C4L7p19W8AA3Fs_.jpg,French Bulldog,95.09%,True
829449946868879360,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a stressed doggo. Had a long day. Many things on her mind. The hat communicates these feelings exquisitely. 11/10 https://t.co/fmRS43mWQB,https://twitter.com/dog_rates/status/829449946868879360/photo/1,11.0,11.0,None,,2017-02-08,22:00:52,1917.0,10123.0,https://pbs.twimg.com/media/C4LMUf8WYAkWz4I.jpg,Labrador Retriever,31.52%,True
829374341691346946,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Astrid. She's a guide doggo in training. 13/10 would follow anywhere https://t.co/xo7FZFIAao,"https://twitter.com/dog_rates/status/829374341691346946/photo/1,https://twitter.com/dog_rates/status/829374341691346946/photo/1",13.0,13.0,Astrid,doggo ,2017-02-08,17:00:26,,,https://pbs.twimg.com/media/C4KHj-nWQAA3poV.jpg,Staffordshire Bullterrier,75.75%,True
829141528400556032,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Malcolm. He goes from sneaky tongue slip to flirt wink city in a matter of seconds. 12/10 would hug softly https://t.co/rHwfySggqR,"https://twitter.com/dog_rates/status/829141528400556032/photo/1,https://twitter.com/dog_rates/status/829141528400556032/photo/1",12.0,12.0,Malcolm,,2017-02-08,01:35:19,6991.0,23505.0,https://pbs.twimg.com/media/C4GzztSWAAA_qi4.jpg,Golden Retriever,57.31%,True
829011960981237760,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He was reunited with his mom yesterday after she was stuck in Iran during the travel Bannon. 13/10 welcome home https://t.co/U50RlRw4is,"https://twitter.com/dog_rates/status/829011960981237760/photo/1,https://twitter.com/dog_rates/status/829011960981237760/photo/1",13.0,13.0,Dexter,,2017-02-07,17:00:28,15598.0,51523.0,https://pbs.twimg.com/media/C4E99ygWcAAQpPs.jpg,Boxer,31.22%,True
828770345708580865,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alfie. He's your Lyft for tonight. Kindly requests you buckle pup and remain reasonably calm during the ride. 13/10 he must focus https://t.co/AqPTHYUBFz,https://twitter.com/dog_rates/status/828770345708580865/photo/1,13.0,13.0,Alfie,,2017-02-07,01:00:22,5580.0,24720.0,https://pbs.twimg.com/media/C4BiOXOXAAAf6IS.jpg,Seat Belt,76.60%,False
828708714936930305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Fiona. She's an exotic dog. Seems rather impatient. Jaw extension on another level tho. Looks slippery. 10/10 would still pet https://t.co/vst2SEVJO3,"https://twitter.com/dog_rates/status/828708714936930305/photo/1,https://twitter.com/dog_rates/status/828708714936930305/photo/1",10.0,10.0,Fiona,,2017-02-06,20:55:28,10668.0,35234.0,https://pbs.twimg.com/media/C4AqLSgVYAEg8nt.jpg,Hippopotamus,94.29%,False
828650029636317184,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Occasionally, we're sent fantastic stories. This is one of them. 14/10 for Grace https://t.co/bZ4axuH6OK","https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1,https://twitter.com/dog_rates/status/828650029636317184/photo/1",14.0,14.0,one,,2017-02-06,17:02:17,1279.0,9195.0,https://pbs.twimg.com/media/C3_0yhCWEAETXj2.jpg,Golden Retriever,64.92%,True
828409743546925057,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mutt Ryan. He's quite confident at the moment. 12/10 rise pup! https://t.co/ZH5CvRlCxt,https://twitter.com/dog_rates/status/828409743546925057/photo/1,12.0,12.0,Mutt,,2017-02-06,01:07:28,1108.0,6160.0,https://pbs.twimg.com/media/C38aQYgXAAMY2Wh.jpg,Teddy,90.85%,False
828408677031882754,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bear. He went outside to play in the snow. Needed a break from the game. Feeling a tad better now. 12/10  deep breaths Bear https://t.co/7WFLKli2T3,https://twitter.com/dog_rates/status/828408677031882754/photo/1,12.0,12.0,Bear,,2017-02-06,01:03:14,1228.0,7432.0,https://pbs.twimg.com/media/C38ZSzlWIAEpQzs.jpg,Weimaraner,13.30%,True
828381636999917570,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Doobert. He's a deaf doggo. Didn't stop him on the field tho. Absolute legend today. 14/10 would pat head approvingly https://t.co/iCk7zstRA9,https://twitter.com/dog_rates/status/828381636999917570/photo/1,14.0,14.0,Doobert,,2017-02-05,23:15:47,2127.0,12179.0,https://pbs.twimg.com/media/C38Asz1WEAAvzj3.jpg,Bedlington Terrier,39.25%,True
828376505180889089,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Beebop. Her name means ""Good Dog"" in robot. She also was a star on the field today. 13/10 would pet well https://t.co/HKBVZqXFNR",https://twitter.com/dog_rates/status/828376505180889089/photo/1,13.0,13.0,Beebop,,2017-02-05,22:55:23,1020.0,7146.0,https://pbs.twimg.com/media/C378BwxWMAA6CNK.jpg,American Staffordshire Terrier,52.31%,True
828372645993398273,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Alexander Hamilpup. He was one of the many stars in this year's Puppy Bowl. He just hopes both teams had fun. 12/10 https://t.co/JcTuUcyYNS,https://twitter.com/dog_rates/status/828372645993398273/photo/1,12.0,12.0,Alexander,,2017-02-05,22:40:03,2791.0,12181.0,https://pbs.twimg.com/media/C374hb0WQAAIbQ-.jpg,Malamute,66.30%,True
828046555563323392,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sailer. He waits on the roof for his owners to come home. Nobody knows how he gets up there. H*ckin loyal af. 13/10 https://t.co/O37z4jaMG9,"https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1,https://twitter.com/dog_rates/status/828046555563323392/photo/1",13.0,13.0,Sailer,,2017-02-05,01:04:17,2739.0,11343.0,https://pbs.twimg.com/media/C33P8PrUcAMiQQs.jpg,Patio,27.30%,False
828011680017821696,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Say hello to Brutus and Jersey. They think they're the same size. Best furiends furever. Both 11/10 would pet simultaneously https://t.co/rkhCFfDtxB,"https://twitter.com/dog_rates/status/828011680017821696/photo/1,https://twitter.com/dog_rates/status/828011680017821696/photo/1",11.0,11.0,Brutus,,2017-02-04,22:45:42,2057.0,10023.0,https://pbs.twimg.com/media/C32wOLcWYAAjNqS.jpg,American Staffordshire Terrier,93.67%,True
827933404142436356,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Kona. Yesterday she stopped by the department to see what it takes to be a police pupper. 12/10 vest was only a smidge too big https://t.co/j8D3PQJvpJ,"https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1,https://twitter.com/dog_rates/status/827933404142436356/photo/1",12.0,12.0,Kona,,2017-02-04,17:34:40,4993.0,19367.0,https://pbs.twimg.com/media/C31pCN4UcAAOLNH.jpg,German Shepherd,80.61%,True
827653905312006145,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Boots. She doesn't know what to do with treats so she just holds them. Very good girl. 12/10 would give more treats https://t.co/eAA8lratd3,https://twitter.com/dog_rates/status/827653905312006145/photo/1,12.0,12.0,Boots,,2017-02-03,23:04:02,2884.0,14984.0,https://pbs.twimg.com/media/C3xq1ZeWEAEuzw3.jpg,Collie,28.56%,True
827600520311402496,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Tucker. It's his birthday. He's pupset with you because you're too busy playing @GoodDogsGame to celebrate. 13/10 would put down phone https://t.co/vrppizPGdb,https://twitter.com/dog_rates/status/827600520311402496/photo/1,13.0,13.0,Tucker,,2017-02-03,19:31:54,892.0,7243.0,https://pbs.twimg.com/media/C3w6RYbWQAAEQ25.jpg,Pembroke,32.56%,True
827324948884643840,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Ralphie. He's being treated for an overactive funny bone, which is no joke. 12/10 would try to pet with a straight face https://t.co/UU3KqQF5n5",https://twitter.com/dog_rates/status/827324948884643840/photo/1,12.0,12.0,Ralphie,,2017-02-03,01:16:53,2887.0,15324.0,https://pbs.twimg.com/media/C3s_pYrXAAA1eqZ.jpg,Golden Retriever,35.25%,True
827199976799354881,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Charlie. He wins every game of chess he plays. Won't let opponent pet him until they forfeit. 13/10 you win again Charlie https://t.co/UkyQibIBzZ,"https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1,https://twitter.com/dog_rates/status/827199976799354881/photo/1",13.0,13.0,Charlie,,2017-02-02,17:00:17,2119.0,10239.0,https://pbs.twimg.com/media/C3rN-lcWEAA9CmR.jpg,Great Dane,86.97%,True
826958653328592898,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He smiles like Elvis. Ain't nothin but a hound doggo. 12/10 https://t.co/QV5nx6otZR,https://twitter.com/dog_rates/status/826958653328592898/photo/1,12.0,12.0,Loki,,2017-02-02,01:01:21,4764.0,20857.0,https://pbs.twimg.com/media/C3nygbBWQAAjwcW.jpg,Golden Retriever,61.74%,True
826848821049180160,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cupid. He was found in the trash. Now he's well on his way to prosthetic front legs and a long happy doggo life. 13/10 heroic af https://t.co/WS0Gha8vRh,"https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1,https://twitter.com/dog_rates/status/826848821049180160/photo/1",13.0,13.0,Cupid,doggo ,2017-02-01,17:44:55,9662.0,34925.0,https://pbs.twimg.com/media/C3mOnZ_XUAAjr2V.jpg,Great Pyrenees,85.88%,True
826598365270007810,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pawnd... James Pawnd. He's suave af. 13/10 would trust with my life https://t.co/YprN62Z74I,"https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1,https://twitter.com/dog_rates/status/826598365270007810/photo/1",13.0,13.0,Pawnd,,2017-02-01,01:09:42,2240.0,9688.0,https://pbs.twimg.com/media/C3iq0EEXUAAdBYC.jpg,French Bulldog,62.81%,True
826476773533745153,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Pilot. He has mastered the synchronized head tilt and sneaky tongue slip. Usually not unlocked until later doggo days. 12/10 https://t.co/YIV8sw8xkh,https://twitter.com/dog_rates/status/826476773533745153/photo/1,12.0,12.0,Pilot,doggo ,2017-01-31,17:06:32,4012.0,17786.0,https://pbs.twimg.com/media/C3g8M0lWIAEcFgn.jpg,German Shepherd,74.19%,True
826240494070030336,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Please don't send in any more non-dogs like this Wild Albanian Street Moose. Thank you... 11/10 https://t.co/srXL2s868C,https://twitter.com/dog_rates/status/826240494070030336/photo/1,11.0,11.0,None,,2017-01-31,01:27:39,2487.0,12832.0,https://pbs.twimg.com/media/C3dlVMbXAAUd-Gh.jpg,French Bulldog,90.30%,True
826204788643753985,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Here's a little more info on Dew, your favorite roaming doggo that went h*ckin viral. 13/10 
https://t.co/1httNYrCeW https://t.co/KvaM8j3jhX","http://us.blastingnews.com/news/2017/01/kentucky-teen-helps-lost-yellow-labrador-and-gets-a-huge-surprise-001431969.html?sbdht=_pM1QUzk3wsenGU1giO7UnJ5NGGiKRW9AD5xs2MkaDpYY13JxbtKE4w2_,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1,https://twitter.com/dog_rates/status/826204788643753985/photo/1",13.0,13.0,None,doggo ,2017-01-30,23:05:46,877.0,4722.0,https://pbs.twimg.com/media/C3dEza1WcAAhlNU.jpg,Labrador Retriever,78.21%,True
826115272272650244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Ike. He's demonstrating the pupmost restraint. 13/10 super good boy https://t.co/6gHoGah9nm,https://twitter.com/dog_rates/status/826115272272650244/photo/1,13.0,13.0,Ike,,2017-01-30,17:10:04,2963.0,15131.0,https://pbs.twimg.com/media/C3bzVILWcAUjS5i.jpg,Tennis Ball,99.71%,False
825876512159186944,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mo. No one will push him around in the grocery cart. He's quite pupset about it. 11/10 I volunteer https://t.co/feNwTq12S5,https://twitter.com/dog_rates/status/825876512159186944/photo/1,11.0,11.0,Mo,,2017-01-30,01:21:19,1782.0,10157.0,https://pbs.twimg.com/media/C3YaSnQWAAILgz0.jpg,Shopping Cart,99.59%,False
825829644528148480,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Toby. He just found out you only pretend to throw the ball sometimes. H*ckin puppalled. 12/10 would console https://t.co/YimNdkZrhM,"https://twitter.com/dog_rates/status/825829644528148480/photo/1,https://twitter.com/dog_rates/status/825829644528148480/photo/1",12.0,12.0,Toby,,2017-01-29,22:15:05,2400.0,12344.0,https://pbs.twimg.com/media/C3XvqILXUAU2nnT.jpg,Great Pyrenees,85.34%,True
825535076884762624,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a very loving and accepting puppo. Appears to have read her Constitution well. 14/10 would pat head approvingly https://t.co/6ao80wIpV1,https://twitter.com/dog_rates/status/825535076884762624/photo/1,14.0,14.0,None, puppo,2017-01-29,02:44:34,16846.0,55266.0,https://pbs.twimg.com/media/C3TjvitXAAAI-QH.jpg,Rottweiler,68.15%,True
825147591692263424,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sweet Pea. She hides in shoe boxes and waits for someone to pick her. Then she surpuprises them. 13/10 https://t.co/AyBEmx56MD,https://twitter.com/dog_rates/status/825147591692263424/photo/1,13.0,13.0,Sweet,,2017-01-28,01:04:51,4328.0,17702.0,https://pbs.twimg.com/media/C3ODWpfXAAAP1fb.jpg,Pekinese,35.48%,True
825026590719483904,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Say hello to Pablo. He's one gorgeous puppo. A true 12/10. Click the link to see why Pablo requests your assistance

https://t.co/koHvVQp9bL https://t.co/IhW0JKf7kc","https://www.gofundme.com/my-puppys-double-cataract-surgery,https://twitter.com/dog_rates/status/825026590719483904/photo/1,https://twitter.com/dog_rates/status/825026590719483904/photo/1",12.0,12.0,Pablo, puppo,2017-01-27,17:04:02,1194.0,6054.0,https://pbs.twimg.com/media/C3MVTeHWcAAGNfx.jpg,Eskimo Dog,52.45%,True
824775126675836928,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scooter. His lack of opposable thumbs is rendering his resistance to tickling embarrassingly moot. 12/10 would keep tickling https://t.co/F0VWg2GztI,"https://twitter.com/dog_rates/status/824775126675836928/photo/1,https://twitter.com/dog_rates/status/824775126675836928/photo/1",12.0,12.0,Scooter,,2017-01-27,00:24:48,3349.0,14440.0,https://pbs.twimg.com/media/C3Iwlr0WYAARVh4.jpg,Border Terrier,61.05%,True
